event-id,visible,timestamp,location-long,location-lat,gps:hdop,ground-speed,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
5167425133,true,2003-10-17 01:09:22.000,168.6351833,-48.19633333,5.4,3.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425134,true,2003-10-17 01:30:05.000,168.6486,-48.19593333,3.0,3.2,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425135,true,2003-10-17 01:50:35.000,168.6576833,-48.19435,5.2,5.3,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425136,true,2003-10-17 02:11:38.000,168.6658167,-48.19206667,3.3,1.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425137,true,2003-10-17 02:32:02.000,168.6778333,-48.19013333,2.9,0.3,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425138,true,2003-10-17 02:52:21.000,168.6905667,-48.18865,3.0,6.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425139,true,2003-10-17 03:12:45.000,168.7029333,-48.18806667,3.2,5.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425140,true,2003-10-17 03:33:55.000,168.7162167,-48.1871,3.6,8.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425141,true,2003-10-17 03:54:35.000,168.7303333,-48.1859,1.6,2.2,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425142,true,2003-10-17 04:15:10.000,168.7445,-48.18471667,3.7,5.9,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425143,true,2003-10-17 04:35:27.000,168.7584,-48.18335,2.9,3.7,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425144,true,2003-10-17 04:56:32.000,168.77295,-48.18248333,2.6,6.4,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425145,true,2003-10-17 05:09:31.000,168.7818333,-48.18133333,2.9,2.9,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425146,true,2003-10-17 05:18:45.000,168.7891333,-48.18095,2.7,0.2,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425147,true,2003-10-17 05:39:20.000,168.7972,-48.17956667,2.8,2.4,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425148,true,2003-10-17 06:03:13.000,168.8212167,-48.1808,3.2,2.7,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425149,true,2003-10-17 06:19:51.000,168.8357667,-48.18313333,3.6,3.2,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425150,true,2003-10-17 06:22:14.000,168.8369167,-48.18363333,3.7,5.1,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425151,true,2003-10-17 06:28:44.000,168.8400667,-48.18346667,3.9,1.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425152,true,2003-10-17 06:36:14.000,168.8434833,-48.18481667,4.2,4.8,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425153,true,2003-10-17 06:44:31.000,168.8486667,-48.18605,8.5,4.4,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425154,true,2003-10-17 07:04:02.000,168.8618833,-48.1875,2.6,3.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425155,true,2003-10-17 07:07:08.000,168.8640333,-48.18778333,2.7,1.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425156,true,2003-10-17 07:10:50.000,168.8666667,-48.18803333,2.6,3.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425157,true,2003-10-17 07:13:50.000,168.8692,-48.1883,2.7,2.4,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425158,true,2003-10-17 07:17:08.000,168.8713833,-48.18866667,2.6,3.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425159,true,2003-10-17 07:20:50.000,168.8739333,-48.18886667,2.1,3.7,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425160,true,2003-10-17 07:24:08.000,168.87605,-48.18876667,2.7,3.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425161,true,2003-10-17 07:27:50.000,168.87855,-48.18895,2.7,3.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425162,true,2003-10-17 07:31:26.000,168.8811833,-48.18908333,2.7,6.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425163,true,2003-10-17 07:35:20.000,168.8845,-48.18938333,2.7,4.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425164,true,2003-10-17 07:38:59.000,168.8868833,-48.18943333,2.9,4.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425165,true,2003-10-17 07:42:38.000,168.8900333,-48.18946667,2.7,2.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425166,true,2003-10-17 07:46:56.000,168.8932333,-48.18951667,2.7,4.1,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425167,true,2003-10-17 07:50:38.000,168.8961667,-48.18981667,2.7,4.8,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425168,true,2003-10-17 07:54:08.000,168.8988,-48.19013333,2.7,1.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425169,true,2003-10-17 07:58:16.000,168.9019833,-48.19038333,2.7,2.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425170,true,2003-10-17 08:02:20.000,168.9050167,-48.19078333,2.8,5.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425171,true,2003-10-17 08:06:20.000,168.9081667,-48.19121667,2.8,7.4,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425172,true,2003-10-17 08:11:02.000,168.9121667,-48.19148333,2.7,3.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425173,true,2003-10-17 08:15:44.000,168.9155333,-48.19156667,2.7,5.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425174,true,2003-10-17 08:19:20.000,168.9178,-48.19181667,2.7,1.7,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425175,true,2003-10-17 08:24:20.000,168.9211667,-48.19191667,2.7,4.4,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425176,true,2003-10-17 08:46:50.000,168.9364,-48.19275,2.7,1.7,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425177,true,2003-10-17 08:50:44.000,168.9393167,-48.1928,2.8,3.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425178,true,2003-10-17 08:54:38.000,168.9411167,-48.1926,2.8,3.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425179,true,2003-10-17 08:58:08.000,168.9430333,-48.19283333,2.8,1.3,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425180,true,2003-10-17 09:02:02.000,168.9447333,-48.19335,2.8,4.4,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425181,true,2003-10-17 09:05:38.000,168.9461333,-48.19345,2.8,5.4,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425182,true,2003-10-17 09:09:38.000,168.9473,-48.19393333,2.9,0.8,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425183,true,2003-10-17 09:12:44.000,168.9489667,-48.19505,2.9,3.2,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425184,true,2003-10-17 09:16:25.000,168.9513333,-48.19576667,4.6,6.1,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425185,true,2003-10-17 09:19:32.000,168.9533833,-48.195,2.9,5.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425186,true,2003-10-17 09:23:08.000,168.9555333,-48.19415,2.4,5.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425187,true,2003-10-17 09:26:56.000,168.958,-48.19421667,3.0,1.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425188,true,2003-10-17 09:29:56.000,168.9597,-48.19371667,4.3,4.9,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425189,true,2003-10-17 09:33:20.000,168.9619833,-48.19318333,3.0,2.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425190,true,2003-10-17 09:38:14.000,168.9643167,-48.19191667,7.3,5.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425191,true,2003-10-17 09:59:56.000,168.9727167,-48.19186667,3.5,7.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425192,true,2003-10-17 10:21:02.000,168.9795167,-48.1922,5.3,2.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425193,true,2003-10-17 10:42:10.000,168.9885667,-48.19313333,3.7,3.7,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425194,true,2003-10-17 11:02:44.000,168.9973,-48.19478333,3.0,7.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425195,true,2003-10-17 11:04:20.000,168.9983,-48.19483333,3.0,1.8,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425196,true,2003-10-17 11:07:20.000,169.0002333,-48.19471667,2.9,1.7,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425197,true,2003-10-17 11:10:50.000,169.00215,-48.19436667,2.5,6.9,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425198,true,2003-10-17 11:13:50.000,169.0037833,-48.1936,2.5,6.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425199,true,2003-10-17 11:16:14.000,169.0056333,-48.19368333,2.8,10.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425200,true,2003-10-17 11:20:32.000,169.0086667,-48.19476667,2.7,4.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425201,true,2003-10-17 11:24:26.000,169.0114333,-48.19446667,2.9,6.1,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425202,true,2003-10-17 11:28:14.000,169.0141,-48.1948,3.1,3.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425203,true,2003-10-17 11:31:44.000,169.0163667,-48.19578333,3.3,1.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425204,true,2003-10-17 11:35:08.000,169.01885,-48.19661667,3.5,2.2,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425205,true,2003-10-17 11:38:44.000,169.0211833,-48.19768333,3.8,6.3,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425206,true,2003-10-17 11:42:53.000,169.0240167,-48.19891667,4.1,3.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425207,true,2003-10-17 11:46:14.000,169.0265333,-48.19918333,4.5,3.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425208,true,2003-10-17 11:49:44.000,169.0293,-48.20031667,5.0,4.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425209,true,2003-10-17 11:53:08.000,169.0320333,-48.2011,5.6,3.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425210,true,2003-10-17 11:56:50.000,169.0350333,-48.2023,6.3,8.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425211,true,2003-10-17 12:03:50.000,169.04085,-48.20416667,8.5,1.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425212,true,2003-10-17 12:52:38.000,169.0850333,-48.21388333,2.6,5.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425213,true,2003-10-17 12:56:26.000,169.0880833,-48.21435,2.5,5.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425214,true,2003-10-17 13:00:26.000,169.09115,-48.21505,2.4,1.7,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425215,true,2003-10-17 13:03:56.000,169.0940167,-48.2156,2.4,4.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425216,true,2003-10-17 13:08:08.000,169.0971667,-48.21636667,2.4,6.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425217,true,2003-10-17 13:12:20.000,169.1009167,-48.21701667,2.3,4.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425218,true,2003-10-17 13:13:56.000,169.1027333,-48.21738333,2.3,4.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425219,true,2003-10-17 13:18:02.000,169.10605,-48.21765,2.3,5.3,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425220,true,2003-10-17 13:30:25.000,169.1165667,-48.22043333,4.2,1.2,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425221,true,2003-10-17 13:34:32.000,169.11995,-48.22111667,4.2,1.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425222,true,2003-10-17 13:38:14.000,169.1229833,-48.22163333,4.2,0.8,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425223,true,2003-10-17 13:42:20.000,169.1259833,-48.22213333,4.3,5.1,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425224,true,2003-10-17 13:45:38.000,169.1292667,-48.22308333,4.3,7.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425225,true,2003-10-17 14:03:32.000,169.1420167,-48.22696667,4.7,4.4,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425226,true,2003-10-17 14:07:14.000,169.1450833,-48.22741667,4.9,4.4,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425227,true,2003-10-17 14:11:20.000,169.14795,-48.22835,5.0,5.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425228,true,2003-10-17 14:15:14.000,169.1513333,-48.22881667,5.2,3.2,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425229,true,2003-10-17 14:23:02.000,169.15755,-48.23008333,5.6,7.3,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425230,true,2003-10-17 14:27:02.000,169.1606833,-48.23078333,5.9,6.4,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425231,true,2003-10-17 14:31:31.000,169.1639,-48.2313,2.3,3.7,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425232,true,2003-10-17 14:34:38.000,169.1661167,-48.23203333,2.2,5.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425233,true,2003-10-17 14:38:20.000,169.1686833,-48.23245,2.3,3.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425234,true,2003-10-17 14:41:50.000,169.1709333,-48.23301667,2.2,4.1,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425235,true,2003-10-17 14:45:20.000,169.1732167,-48.23368333,3.4,0.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425236,true,2003-10-17 14:49:32.000,169.1761,-48.23428333,2.4,6.4,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425237,true,2003-10-17 14:53:02.000,169.1787833,-48.23516667,2.1,7.4,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425238,true,2003-10-17 14:57:02.000,169.182,-48.23568333,2.6,5.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425239,true,2003-10-17 15:00:48.000,169.1843833,-48.23601667,1.9,11.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425240,true,2003-10-17 15:04:26.000,169.186,-48.23585,2.0,3.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425241,true,2003-10-17 15:08:14.000,169.1884833,-48.23633333,1.9,5.3,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425242,true,2003-10-17 15:11:44.000,169.1906333,-48.23645,2.1,3.2,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425243,true,2003-10-17 15:15:23.000,169.1926167,-48.23703333,1.9,6.3,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425244,true,2003-10-17 15:18:50.000,169.1934,-48.23783333,2.0,2.9,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425245,true,2003-10-17 15:22:20.000,169.1954833,-48.23723333,5.5,4.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425246,true,2003-10-17 15:26:05.000,169.1976833,-48.2372,1.8,4.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425247,true,2003-10-17 15:29:50.000,169.20035,-48.23785,3.9,4.8,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425248,true,2003-10-17 15:33:26.000,169.2024667,-48.23793333,3.7,1.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425249,true,2003-10-17 15:37:08.000,169.2044333,-48.23761667,1.8,6.4,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425250,true,2003-10-17 15:40:38.000,169.2068,-48.23786667,8.6,4.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425251,true,2003-10-17 15:44:32.000,169.2095333,-48.23828333,7.7,2.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425252,true,2003-10-17 15:48:08.000,169.2124333,-48.239,4.0,2.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425253,true,2003-10-17 15:51:50.000,169.2146167,-48.23998333,1.8,0.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425254,true,2003-10-17 15:55:20.000,169.2169333,-48.2405,3.4,6.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425255,true,2003-10-17 15:58:39.000,169.2184,-48.24061667,9.3,0.8,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425256,true,2003-10-17 16:02:08.000,169.2197,-48.24021667,1.8,4.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425257,true,2003-10-17 16:05:35.000,169.2211833,-48.24028333,1.9,4.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425258,true,2003-10-17 16:09:08.000,169.2222667,-48.23975,2.1,5.4,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425259,true,2003-10-17 16:12:44.000,169.2216167,-48.23936667,3.8,3.9,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425260,true,2003-10-17 16:16:02.000,169.22125,-48.23891667,1.9,4.4,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425261,true,2003-10-17 16:19:20.000,169.2211667,-48.23836667,2.6,2.4,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425262,true,2003-10-17 16:22:38.000,169.2224,-48.23786667,2.0,4.4,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425263,true,2003-10-17 16:26:17.000,169.22425,-48.23738333,2.8,5.9,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425264,true,2003-10-17 16:29:50.000,169.2251667,-48.23653333,3.9,3.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425265,true,2003-10-17 16:33:32.000,169.22585,-48.2362,2.6,3.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425266,true,2003-10-17 16:37:20.000,169.2264333,-48.2359,2.5,2.4,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425267,true,2003-10-17 16:41:20.000,169.2285167,-48.23531667,9.8,1.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425268,true,2003-10-17 16:45:32.000,169.2284833,-48.23506667,7.3,0.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425269,true,2003-10-17 16:49:32.000,169.229,-48.23431667,8.9,8.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425270,true,2003-10-17 16:53:56.000,169.2302667,-48.23385,11.6,4.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425271,true,2003-10-17 16:58:20.000,169.23285,-48.23426667,2.9,1.2,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425272,true,2003-10-17 17:03:28.000,169.2357167,-48.2356,1.9,2.5,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425273,true,2003-10-17 17:07:20.000,169.2372667,-48.23658333,2.2,0.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425274,true,2003-10-17 17:10:56.000,169.2388667,-48.23755,2.5,2.7,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425275,true,2003-10-17 17:14:14.000,169.2409833,-48.23838333,2.0,2.9,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425276,true,2003-10-17 17:17:36.000,169.2428667,-48.23916667,1.9,2.7,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425277,true,2003-10-17 17:21:02.000,169.2447333,-48.24011667,3.7,6.1,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425278,true,2003-10-17 17:24:44.000,169.24805,-48.2407,3.7,4.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425279,true,2003-10-17 17:29:31.000,169.2518167,-48.24083333,1.4,6.1,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425280,true,2003-10-17 17:32:44.000,169.2539667,-48.24133333,2.1,1.3,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425281,true,2003-10-17 17:36:38.000,169.2572333,-48.24153333,1.6,5.8,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425282,true,2003-10-17 17:40:08.000,169.2594333,-48.24175,2.0,2.2,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425283,true,2003-10-17 17:43:14.000,169.26065,-48.2417,5.4,8.6,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
5167425284,true,2003-10-17 17:46:32.000,169.26195,-48.24161667,1.3,4.0,gps,Eudyptes robustus,E&O GPS22,T13 male,GPS tracking of Snares penguins during egg incubation 2003
